chrom	start	end
chr11	58320000	58920000
chr11	58940000	59240000
chr11	59260000	59560000
chr11	59580000	60000000
chr11	60020000	60500000
chr11	60520000	60980000
chr11	61000000	61180000
chr11	61200000	61520000
chr11	61540000	61900000
chr11	61920000	62120000
chr11	62140000	62620000
chr11	62640000	63540000
chr11	63560000	63740000
chr11	63760000	64000000
chr11	64020000	64520000
chr11	64540000	64900000
chr11	64920000	65080000
chr11	65100000	65320000
chr11	65340000	65800000
chr11	65820000	66080000
chr11	66100000	66420000
chr11	66440000	66620000
chr11	66640000	66820000
chr11	66840000	67120000
chr11	67140000	67560000
chr11	67580000	67760000
chr11	67780000	67980000
chr11	68000000	68200000
chr11	68220000	68340000
chr11	68360000	68840000
chr11	68860000	69480000
chr11	69800000	70220000
chr11	70240000	70620000
chr11	70640000	70780000
chr11	70800000	71160000
chr11	71180000	71260000
chr11	71280000	71500000
chr11	71520000	71620000
chr11	71640000	72160000
chr11	72180000	72400000
chr11	72420000	72540000
chr11	72560000	73020000
chr11	73040000	73480000
chr11	73500000	73620000
chr11	73640000	73900000
chr11	73920000	74320000
chr11	74340000	74480000
chr11	74500000	74580000
chr11	74600000	74980000
chr11	75000000	75100000
chr11	75120000	75280000
chr11	75300000	75920000
chr11	75940000	76400000
chr11	76420000	76820000
chr11	76840000	77340000
chr11	77360000	77800000
chr11	77820000	78300000
chr11	78320000	79360000
chr11	79380000	79880000
chr11	79900000	80960000
chr11	80980000	81180000
chr11	81200000	81960000
chr11	81980000	82400000
chr11	82420000	82600000
chr11	82620000	82960000
chr11	82980000	83520000
chr11	83540000	84020000
chr11	84040000	84100000
chr11	84120000	84260000
chr11	84280000	84440000
chr11	84460000	85320000
chr11	85340000	85560000
chr11	85580000	86040000
chr11	86060000	86580000
chr11	86600000	87040000
chr11	87060000	87120000
chr11	87140000	87760000
chr11	87780000	88300000
chr11	88320000	88680000
chr11	88700000	89380000
chr11	89940000	90160000
chr11	90180000	91020000
chr11	91040000	91900000
chr11	91920000	92640000
chr11	92660000	92940000
chr11	92960000	93460000
chr11	93480000	94240000
chr11	94260000	94860000
chr11	94880000	95520000
chr11	95540000	96160000
chr11	96460000	97060000
chr11	97080000	98880000
chr11	98900000	99620000
chr11	99640000	100440000
chr11	100460000	100820000
chr11	100840000	101300000
chr11	101320000	101720000
chr11	101740000	101860000
chr11	101880000	102140000
chr11	102160000	102560000
chr11	102580000	102960000
chr11	102980000	103500000
chr11	103520000	104460000
chr11	104480000	105780000
chr11	105800000	105900000
chr11	105920000	106540000
chr11	106560000	106900000
chr11	106920000	107400000
chr11	107420000	107860000
chr11	107880000	107960000
chr11	107980000	108560000
chr11	108580000	109780000
chr11	109800000	110020000
chr11	110040000	110300000
chr11	110320000	111140000
chr11	111160000	111340000
chr11	111360000	111760000
chr11	111780000	111960000
chr11	111980000	113140000
chr11	113160000	113640000
chr11	113660000	114160000
chr11	114180000	114620000
chr11	114640000	115160000
chr11	115180000	116560000
chr11	116580000	117180000
chr11	117200000	117660000
chr11	117680000	117980000
chr11	118000000	118440000
chr11	118460000	118900000
chr11	118920000	119240000
chr11	119260000	119320000
chr11	119340000	120040000
chr11	120060000	120180000
chr11	120200000	120340000
chr11	120360000	120780000
chr11	120800000	121140000
chr11	121160000	121500000
chr11	121520000	122060000
chr11	122080000	122420000
chr11	122440000	122680000
chr11	122700000	122920000
chr11	122940000	123160000
chr11	123180000	123440000
chr11	123460000	123600000
chr11	123620000	123840000
chr11	123860000	124240000
chr11	124260000	124480000
chr11	124500000	124720000
chr11	124740000	125320000
chr11	125340000	125460000
chr11	125480000	125760000
chr11	125780000	126160000
chr11	126180000	126900000
chr11	126920000	127280000
chr11	127300000	127900000
chr11	127920000	127980000
chr11	128000000	128720000
chr11	128740000	129240000
chr11	129260000	129640000
chr11	129660000	130060000
chr11	130080000	130260000
chr11	130280000	130780000
chr11	130800000	131560000
chr11	131580000	132180000
chr11	132200000	132900000
chr11	132920000	133760000
chr11	133780000	134040000
chr12	520000	640000
chr12	660000	1060000
chr12	1080000	1200000
chr12	1220000	1720000
chr12	1740000	1880000
chr12	1900000	2100000
chr12	2120000	2760000
chr12	2780000	2920000
chr12	2940000	3160000
chr12	3180000	3380000
chr12	3400000	3940000
chr12	3960000	4400000
chr12	4420000	4620000
chr12	4640000	4920000
chr12	4940000	5100000
chr12	5120000	5220000
chr12	5240000	6040000
chr12	6060000	6420000
chr12	6440000	6660000
chr12	6680000	7000000
chr12	7020000	7300000
chr12	7320000	7820000
chr12	7840000	7980000
chr12	8000000	8200000
chr12	8220000	8400000
chr12	8420000	8620000
chr12	8640000	9080000
chr12	9100000	9200000
chr12	9220000	9460000
chr12	9480000	9600000
chr12	9620000	9860000
chr12	9880000	10320000
chr12	10340000	10880000
chr12	10900000	11380000
chr12	11400000	11660000
chr12	11680000	12200000
chr12	12220000	12500000
chr12	12520000	12900000
chr12	12920000	13400000
chr12	13420000	14320000
chr12	14340000	14840000
chr12	14860000	15160000
chr12	15180000	15400000
chr12	15420000	15700000
chr12	15720000	16060000
chr12	16080000	16520000
chr12	16540000	17060000
chr12	17080000	17800000
chr12	17820000	17900000
chr12	17920000	18240000
chr12	18260000	18980000
chr12	19000000	19440000
chr12	19460000	19840000
chr12	19860000	20760000
chr12	20780000	21040000
chr12	21060000	21380000
chr12	21400000	21580000
chr12	21600000	21820000
chr12	21840000	22200000
chr12	22220000	22660000
chr12	22680000	22800000
chr12	22820000	23340000
chr12	23360000	24120000
chr12	24140000	24200000
chr12	24220000	25000000
chr12	25020000	25300000
chr12	25320000	25540000
chr12	25560000	26220000
chr12	26240000	27020000
chr12	27040000	27520000
chr12	27540000	27860000
chr12	27880000	28340000
chr12	28360000	29080000
chr12	29100000	29180000
chr12	29200000	29500000
chr12	29520000	29640000
chr12	29660000	30980000
chr12	31000000	31420000
chr12	31440000	31780000
chr12	31800000	32180000
chr12	32200000	32500000
chr12	32520000	32880000
chr12	32900000	34160000
chr12	34180000	34540000
chr12	38440000	38720000
chr12	38740000	39300000
chr12	39320000	39680000
chr12	39700000	40100000
chr12	40120000	40540000
chr12	40560000	40680000
chr12	40700000	40960000
chr12	40980000	41320000
chr12	41340000	41580000
chr12	41600000	41680000
chr12	41700000	42460000
chr12	42480000	42800000
chr12	42820000	43740000
chr12	43760000	44160000
chr12	44180000	44320000
chr12	44340000	45340000
chr12	45360000	45480000
chr12	45500000	45880000
chr12	45900000	46140000
chr12	46160000	46360000
chr12	46380000	46740000
chr12	46760000	47060000
chr12	47080000	47400000
chr12	47420000	48080000
chr12	48100000	48560000
chr12	48580000	49100000
chr12	49120000	49220000
chr12	49240000	49400000
chr12	49420000	49620000
chr12	49640000	50000000
chr12	50020000	50120000
chr12	50140000	50460000
chr12	50480000	50840000
chr12	50860000	51120000
chr12	51140000	51420000
chr12	51440000	51760000
chr12	51780000	52400000
chr12	52420000	52500000
chr12	52520000	52740000
chr12	52760000	53280000
chr12	53300000	53420000
chr12	53440000	53700000
chr12	53720000	53880000
chr12	53900000	54060000
chr12	54080000	54380000
chr12	54400000	54640000
chr12	54660000	54840000
chr12	54860000	55380000
chr12	55400000	55520000
chr12	55540000	56100000
chr12	56120000	56520000
chr12	56540000	56880000
chr12	56900000	56980000
chr12	57000000	57620000
chr12	57640000	57900000
chr12	57920000	58160000
chr12	58180000	58320000
chr12	58340000	58720000
chr12	58740000	58900000
chr12	58920000	59560000
chr12	59580000	59760000
chr12	59780000	60200000
chr12	60220000	60900000
chr12	60920000	61100000
chr12	61120000	61920000
chr12	61940000	62600000
chr12	62620000	63200000
chr12	63220000	63460000
chr12	63480000	63800000
chr12	63820000	64200000
chr12	64220000	64660000
chr12	64680000	64840000
chr12	64860000	65140000
chr12	65160000	65660000
chr12	65680000	66500000
chr12	66520000	67400000
chr12	67420000	67620000
chr12	67640000	68420000
chr12	68440000	68580000
chr12	68600000	68700000
chr12	68720000	69200000
chr12	69220000	69680000
chr12	69700000	70040000
chr12	70060000	70140000
chr12	70160000	70260000
chr12	70280000	70960000
chr12	70980000	71120000
chr12	71140000	71420000
chr12	71440000	71800000
chr12	71820000	72160000
chr12	72180000	72320000
chr12	72340000	72700000
chr12	72720000	73780000
chr12	73800000	73920000
chr12	73940000	74320000
chr12	74340000	75040000
chr12	75060000	75880000
chr12	75900000	76440000
chr12	76460000	76980000
chr12	77000000	77420000
chr12	77440000	78100000
chr12	78120000	78360000
chr12	78380000	78520000
chr12	78540000	79760000
chr12	79780000	80120000
chr12	80140000	80580000
chr12	80600000	80680000
chr12	80700000	81180000
chr12	81200000	81680000
chr12	81700000	82020000
chr12	82040000	82760000
chr12	82780000	83020000
chr12	83040000	83360000
chr12	83380000	84220000
chr12	84240000	84900000
chr12	84920000	85240000
chr12	85260000	85440000
chr12	85460000	85840000
chr12	85860000	86320000
chr12	86340000	87140000
chr12	87160000	88440000
chr12	88460000	88980000
chr12	89000000	89400000
chr12	89420000	89900000
chr12	89920000	90500000
chr12	90520000	90580000
chr12	90600000	91320000
chr12	91340000	91740000
chr12	91760000	92540000
chr12	92560000	93100000
chr12	93120000	93360000
chr12	93380000	93840000
chr12	93860000	94160000
chr12	94180000	94500000
chr12	94520000	94920000
chr12	94940000	95440000
chr12	95460000	95960000
chr12	95980000	96260000
chr12	96280000	96400000
chr12	96420000	96620000
chr12	96640000	96920000
chr12	96940000	97360000
chr12	97380000	97820000
chr12	97840000	98380000
chr12	98400000	98800000
chr12	98820000	99420000
chr12	99440000	100160000
chr12	100180000	100600000
chr12	100620000	101160000
chr12	101180000	101740000
chr12	101760000	102260000
chr12	102280000	102540000
chr12	102560000	103260000
chr12	103280000	103960000
chr12	103980000	104260000
chr12	104280000	104540000
chr12	104560000	104740000
chr12	104760000	105460000
chr12	105480000	105540000
chr12	105560000	105800000
chr12	105820000	106600000
chr12	106620000	106740000
chr12	106760000	107360000
chr12	107380000	107480000
chr12	107500000	108040000
chr12	108060000	108320000
chr12	108340000	108920000
chr12	108940000	109200000
chr12	109220000	109540000
chr12	109560000	109860000
chr12	109880000	110360000
chr12	110380000	110880000
chr12	110900000	111080000
chr12	111100000	111320000
chr12	111340000	111800000
chr12	111820000	112140000
chr12	112160000	112260000
chr12	112280000	112520000
chr12	112540000	112880000
chr12	112900000	113420000
chr12	113440000	113620000
chr12	113640000	113840000
chr12	113860000	114380000
chr12	114400000	115060000
chr12	115080000	116180000
chr12	116200000	116380000
chr12	116400000	116700000
chr12	116720000	117140000
chr12	117160000	117600000
chr12	117620000	118320000
chr12	118340000	118520000
chr12	118540000	118800000
chr12	118820000	119420000
chr12	119440000	119560000
chr12	119580000	120100000
chr12	120120000	120600000
chr12	120620000	120880000
chr12	120900000	120980000
chr12	121000000	121700000
chr12	121720000	121880000
chr12	121900000	122120000
chr12	122140000	122320000
chr12	122340000	122740000
chr12	122760000	123020000
chr12	123040000	123240000
chr12	123260000	123440000
chr12	123460000	123740000
chr12	123760000	124140000
chr12	124160000	124480000
chr12	124500000	124840000
chr12	124860000	125440000
chr12	125460000	125600000
chr12	125620000	125960000
chr12	125980000	126500000
chr12	126520000	127200000
chr12	127220000	127900000
chr12	127920000	128160000
chr12	128180000	128680000
chr12	128700000	129120000
chr12	129140000	130480000
chr12	130500000	130860000
chr12	130880000	131260000
chr12	131280000	132180000
chr12	132200000	132280000
chr12	132300000	132560000
chr12	132840000	132960000
chr12	132980000	133260000
chr13	19720000	20200000
chr13	20220000	20460000
chr13	20480000	20740000
chr13	20760000	21040000
chr13	21060000	21500000
chr13	21520000	21740000
chr13	21760000	21840000
chr13	21860000	22160000
chr13	22180000	23900000
chr13	23920000	24480000
chr13	24500000	24840000
chr13	24860000	25120000
chr13	25140000	25320000
chr13	25340000	25600000
chr13	25620000	25920000
chr13	25940000	26700000
chr13	26720000	27280000
chr13	27300000	27500000
chr13	27520000	27900000
chr13	27920000	28360000
chr13	28380000	28580000
chr13	28600000	28860000
chr13	28880000	29380000
chr13	29400000	30000000
chr13	30020000	30280000
chr13	30300000	30700000
chr13	30720000	31420000
chr13	31440000	31680000
chr13	31700000	31980000
chr13	32000000	32400000
chr13	32420000	33120000
chr13	33140000	34140000
chr13	34160000	34340000
chr13	34360000	35740000
chr13	35760000	36480000
chr13	36500000	36840000
chr13	36860000	37400000
chr13	37420000	37620000
chr13	37640000	38220000
chr13	38240000	39100000
chr13	39120000	39540000
chr13	39560000	40240000
chr13	40260000	40620000
chr13	40640000	41320000
chr13	41340000	41620000
chr13	41640000	41880000
chr13	41900000	42220000
chr13	42240000	42820000
chr13	42840000	43120000
chr13	43140000	43680000
chr13	43700000	44440000
chr13	44460000	45040000
chr13	45060000	45580000
chr13	45600000	45920000
chr13	45940000	46360000
chr13	46380000	47020000
chr13	47040000	47360000
chr13	47380000	48500000
chr13	48520000	48580000
chr13	48600000	49380000
chr13	49400000	49820000
chr13	49840000	50200000
chr13	50220000	50540000
chr13	50560000	51120000
chr13	51140000	51660000
chr13	51680000	52380000
chr13	52400000	52820000
chr13	52840000	53100000
chr13	53120000	53420000
chr13	53440000	53760000
chr13	53780000	54340000
chr13	54360000	54660000
chr13	54680000	55800000
chr13	55820000	57820000
chr13	57840000	58160000
chr13	58180000	59900000
chr13	59920000	60240000
chr13	60260000	61020000
chr13	61040000	61820000
chr13	61840000	62560000
chr13	62580000	62940000
chr13	62960000	63680000
chr13	63700000	64400000
chr13	64420000	65000000
chr13	65020000	65500000
chr13	65520000	66200000
chr13	66220000	67260000
chr13	67280000	67820000
chr13	67840000	68840000
chr13	68860000	69500000
chr13	69520000	70080000
chr13	70100000	70420000
chr13	70440000	71160000
chr13	71180000	71520000
chr13	71540000	71820000
chr13	71840000	72460000
chr13	72480000	72840000
chr13	72860000	73320000
chr13	73340000	74300000
chr13	74320000	74880000
chr13	74900000	75860000
chr13	75880000	76180000
chr13	76200000	76420000
chr13	76440000	77060000
chr13	77080000	77520000
chr13	77540000	78140000
chr13	78160000	78340000
chr13	78360000	78720000
chr13	78740000	79940000
chr13	79960000	80140000
chr13	80160000	80940000
chr13	80960000	81600000
chr13	81620000	82040000
chr13	82060000	82520000
chr13	82540000	84460000
chr13	84480000	85440000
chr13	85460000	86420000
chr13	86920000	87480000
chr13	87500000	87900000
chr13	87920000	88320000
chr13	88340000	89360000
chr13	89380000	89720000
chr13	89740000	90360000
chr13	90380000	90600000
chr13	90620000	91180000
chr13	91200000	91520000
chr13	91540000	91720000
chr13	91740000	91960000
chr13	91980000	92420000
chr13	92440000	92820000
chr13	92840000	93520000
chr13	93540000	93860000
chr13	93880000	94360000
chr13	94380000	95080000
chr13	95100000	95240000
chr13	95260000	95820000
chr13	95840000	96140000
chr13	96160000	96640000
chr13	96660000	97620000
chr13	97640000	98060000
chr13	98080000	98480000
chr13	98500000	99100000
chr13	99120000	99340000
chr13	99360000	99480000
chr13	99500000	99760000
chr13	99780000	100100000
chr13	100120000	100220000
chr13	100240000	100580000
chr13	100600000	101220000
chr13	101240000	101300000
chr13	101320000	101760000
chr13	101780000	102540000
chr13	102560000	103200000
chr13	103220000	103520000
chr13	103540000	104480000
chr13	104500000	105240000
chr13	105260000	105380000
chr13	105400000	106040000
chr13	106060000	107180000
chr13	107200000	107800000
chr13	107820000	108340000
chr13	108360000	108860000
chr13	108880000	109560000
chr13	109580000	110420000
chr13	110440000	110800000
chr13	110820000	111080000
chr13	111100000	111560000
chr13	111580000	112100000
chr13	112500000	113100000
chr13	113120000	113260000
chr13	113280000	113540000
chr13	113560000	113800000
chr13	113820000	114120000
chr13	114140000	114220000
chr14	20100000	20760000
chr14	20780000	21100000
chr14	21120000	21660000
chr14	21680000	22060000
chr14	22080000	22760000
chr14	22780000	22980000
chr14	23000000	23400000
chr14	23420000	23520000
chr14	23540000	23740000
chr14	23760000	24020000
chr14	24040000	24420000
chr14	24440000	24660000
chr14	24680000	24920000
chr14	24940000	25160000
chr14	25180000	25620000
chr14	25640000	25880000
chr14	25900000	26280000
chr14	26300000	26860000
chr14	26880000	27460000
chr14	27480000	28020000
chr14	28040000	28620000
chr14	28640000	29140000
chr14	29160000	29680000
chr14	29700000	30000000
chr14	30020000	30500000
chr14	30520000	30700000
chr14	30720000	30780000
chr14	30800000	31060000
chr14	31080000	31360000
chr14	31380000	31620000
chr14	31640000	31900000
chr14	31920000	32380000
chr14	32400000	32720000
chr14	32740000	33020000
chr14	33040000	34260000
chr14	34280000	34820000
chr14	34840000	35000000
chr14	35020000	35560000
chr14	35580000	35900000
chr14	35920000	36300000
chr14	36320000	36540000
chr14	36560000	37060000
chr14	37080000	37660000
chr14	37680000	38060000
chr14	38080000	38360000
chr14	38380000	39540000
chr14	39560000	39900000
chr14	39920000	40440000
chr14	40460000	41160000
chr14	41180000	41740000
chr14	41760000	42060000
chr14	42080000	42380000
chr14	42400000	42680000
chr14	42700000	43960000
chr14	43980000	44280000
chr14	44300000	44620000
chr14	44640000	45320000
chr14	45340000	45740000
chr14	45760000	46460000
chr14	46480000	46900000
chr14	46920000	47000000
chr14	47020000	48340000
chr14	48360000	48920000
chr14	48940000	49640000
chr14	49660000	50060000
chr14	50080000	50240000
chr14	50260000	50580000
chr14	50600000	50740000
chr14	50760000	51000000
chr14	51020000	51360000
chr14	51380000	51700000
chr14	51720000	52240000
chr14	52260000	52440000
chr14	52460000	52740000
chr14	52760000	52960000
chr14	52980000	53260000
chr14	53280000	53800000
chr14	53820000	54820000
chr14	54840000	55460000
chr14	55480000	55640000
chr14	55660000	55860000
chr14	55880000	56160000
chr14	56180000	56940000
chr14	56960000	57840000
chr14	57860000	58560000
chr14	58580000	58880000
chr14	58900000	59540000
chr14	59560000	59940000
chr14	59960000	60400000
chr14	60420000	60660000
chr14	60680000	60780000
chr14	60800000	61040000
chr14	61060000	61480000
chr14	61500000	61740000
chr14	61760000	62340000
chr14	62360000	62600000
chr14	62620000	63780000
chr14	63800000	64240000
chr14	64260000	64800000
chr14	64820000	65120000
chr14	65140000	65480000
chr14	65500000	65880000
chr14	65900000	66780000
chr14	66800000	67620000
chr14	67640000	67820000
chr14	67840000	68260000
chr14	68280000	68700000
chr14	68720000	69300000
chr14	69320000	69600000
chr14	69620000	70000000
chr14	70020000	70220000
chr14	70240000	70500000
chr14	70520000	70820000
chr14	70840000	71080000
chr14	71100000	71300000
chr14	71320000	71500000
chr14	71520000	72260000
chr14	72280000	72920000
chr14	72940000	73420000
chr14	73440000	73960000
chr14	73980000	74120000
chr14	74140000	74540000
chr14	74560000	74740000
chr14	74760000	75000000
chr14	75020000	75300000
chr14	75320000	75560000
chr14	75580000	75760000
chr14	75780000	76120000
chr14	76140000	76460000
chr14	76480000	76840000
chr14	76860000	77260000
chr14	77280000	77580000
chr14	77600000	77800000
chr14	77820000	78240000
chr14	78260000	79340000
chr14	79360000	80480000
chr14	80500000	81340000
chr14	81360000	81660000
chr14	81680000	82000000
chr14	82020000	82440000
chr14	82460000	83740000
chr14	83760000	83900000
chr14	83920000	84640000
chr14	84660000	85100000
chr14	85120000	85640000
chr14	85660000	86020000
chr14	86040000	86520000
chr14	86540000	87420000
chr14	87440000	88360000
chr14	88380000	89060000
chr14	89080000	89460000
chr14	89480000	89900000
chr14	89920000	90420000
chr14	90440000	90720000
chr14	90740000	91260000
chr14	91280000	91760000
chr14	91780000	91900000
chr14	91920000	92520000
chr14	92540000	93280000
chr14	93300000	93660000
chr14	93680000	94080000
chr14	94100000	94640000
chr14	94660000	95040000
chr14	95060000	95120000
chr14	95140000	95540000
chr14	95560000	95980000
chr14	96000000	96520000
chr14	96540000	96760000
chr14	96780000	96980000
chr14	97000000	97220000
chr14	97240000	97880000
chr14	97900000	99860000
chr14	99880000	100100000
chr14	100120000	100420000
chr14	100440000	100700000
chr14	100720000	101120000
chr14	101140000	101300000
chr14	101320000	102140000
chr14	102160000	102420000
chr14	102440000	102800000
chr14	102820000	102980000
chr14	103000000	103520000
chr14	103540000	103980000
chr14	104000000	104500000
chr14	104520000	105180000
chr14	105200000	105520000
chr14	105540000	105980000
chr14	106000000	106500000
chr14	106520000	106840000
chr15	22280000	22620000
chr15	23600000	23800000
chr15	23820000	24120000
chr15	24140000	25760000
chr15	25780000	27120000
chr15	27140000	28340000
chr15	28920000	29340000
chr15	29360000	29920000
chr15	30880000	31820000
chr15	32900000	34020000
chr15	34040000	34320000
chr15	34340000	34880000
chr15	34900000	35260000
chr15	35280000	38200000
chr15	38220000	38720000
chr15	38740000	38980000
chr15	39000000	40300000
chr15	40320000	40740000
chr15	40760000	41160000
chr15	41180000	41680000
chr15	41700000	42940000
chr15	42960000	44060000
chr15	44080000	44840000
chr15	44860000	45420000
chr15	45440000	45740000
chr15	45760000	45960000
chr15	45980000	47440000
chr15	47460000	48600000
chr15	48620000	49120000
chr15	49140000	49480000
chr15	49500000	50440000
chr15	50460000	50640000
chr15	50660000	51220000
chr15	51240000	51820000
chr15	51840000	52500000
chr15	52520000	53060000
chr15	53080000	54120000
chr15	54140000	55460000
chr15	55480000	56740000
chr15	56760000	57600000
chr15	57620000	57840000
chr15	57860000	58480000
chr15	58500000	59200000
chr15	59220000	59800000
chr15	59820000	59960000
chr15	59980000	60600000
chr15	60620000	60840000
chr15	60860000	62140000
chr15	62160000	63040000
chr15	63060000	63400000
chr15	63420000	63900000
chr15	63920000	64420000
chr15	64440000	64640000
chr15	64660000	65020000
chr15	65040000	65700000
chr15	65720000	66820000
chr15	66840000	67180000
chr15	67200000	68120000
chr15	68140000	68520000
chr15	68540000	69300000
chr15	69320000	69740000
chr15	69760000	71100000
chr15	71120000	71740000
chr15	71760000	72080000
chr15	72100000	72500000
chr15	72520000	72980000
chr15	73000000	73560000
chr15	73580000	74240000
chr15	74260000	74640000
chr15	74660000	74880000
chr15	74900000	75280000
chr15	75300000	75600000
chr15	75620000	76440000
chr15	76460000	77240000
chr15	77260000	77840000
chr15	77860000	77920000
chr15	77940000	78180000
chr15	78200000	78560000
chr15	78580000	79140000
chr15	79160000	79500000
chr15	79520000	80660000
chr15	80680000	81260000
chr15	81280000	81560000
chr15	81580000	81720000
chr15	83180000	83700000
chr15	83720000	83880000
chr15	83900000	84820000
chr15	85060000	85800000
chr15	85820000	86380000
chr15	86400000	89000000
chr15	89020000	89400000
chr15	89420000	89860000
chr15	89880000	90120000
chr15	90140000	90800000
chr15	90820000	91540000
chr15	91560000	91820000
chr15	91840000	92620000
chr15	92640000	93300000
chr15	93320000	93560000
chr15	93580000	94660000
chr15	94680000	95780000
chr15	95800000	98400000
chr15	98420000	98960000
chr15	98980000	99620000
chr15	99640000	99760000
chr15	99780000	100340000
chr15	100360000	101120000
chr15	101140000	101560000
chr15	101580000	101800000
chr16	740000	1820000
chr16	1840000	2000000
chr16	2020000	2220000
chr16	2240000	2660000
chr16	2680000	3040000
chr16	3060000	3540000
chr16	3560000	4480000
chr16	4500000	5160000
chr16	5180000	8560000
chr16	8580000	9240000
chr16	9260000	10320000
chr16	10340000	10600000
chr16	10620000	11020000
chr16	11040000	11440000
chr16	11460000	12180000
chr16	12200000	13940000
chr16	13960000	14360000
chr16	14380000	14880000
chr16	14900000	16500000
chr16	16520000	18540000
chr16	18800000	19540000
chr16	19560000	19900000
chr16	19920000	20780000
chr16	20800000	21140000
chr16	21160000	21380000
chr16	21520000	21940000
chr16	21960000	22560000
chr16	22580000	23060000
chr16	23080000	23500000
chr16	23520000	23620000
chr16	23640000	24520000
chr16	24540000	25260000
chr16	25280000	27140000
chr16	27160000	27500000
chr16	27520000	28160000
chr16	28180000	28240000
chr16	28840000	28960000
chr16	29580000	30080000
chr16	30400000	30720000
chr16	30740000	30940000
chr16	30960000	31460000
chr16	31480000	32020000
chr16	48200000	48680000
chr16	48700000	49420000
chr16	49440000	50880000
chr16	50900000	52080000
chr16	52100000	53040000
chr16	53060000	53520000
chr16	53540000	55420000
chr16	55440000	56380000
chr16	56400000	57560000
chr16	57580000	58800000
chr16	58820000	62200000
chr16	62220000	63360000
chr16	63380000	66360000
chr16	66380000	66920000
chr16	66940000	67220000
chr16	67240000	67520000
chr16	67540000	68360000
chr16	68380000	68520000
chr16	68540000	68860000
chr16	68880000	69180000
chr16	69200000	69360000
chr16	69380000	69780000
chr16	69800000	70340000
chr16	70360000	70720000
chr16	70740000	70820000
chr16	70840000	72100000
chr16	72120000	74320000
chr16	74340000	74660000
chr16	74680000	74920000
chr16	74940000	75180000
chr16	75200000	75460000
chr16	75480000	75800000
chr16	75820000	77240000
chr16	77260000	78100000
chr16	78120000	80520000
chr16	80540000	81060000
chr16	81080000	81380000
chr16	81400000	81840000
chr16	81860000	82280000
chr16	82300000	83940000
chr16	83960000	84520000
chr16	84540000	85080000
chr16	85100000	85800000
chr16	85820000	86560000
chr16	86580000	87360000
chr16	87380000	87760000
chr16	87780000	87940000
chr16	87960000	88680000
chr16	88700000	89280000
chr16	89300000	89740000
chr17	660000	940000
chr17	960000	1080000
chr17	1100000	1460000
chr17	1480000	1560000
chr17	1580000	1740000
chr17	1760000	1940000
chr17	1960000	2260000
chr17	2280000	2660000
chr17	2680000	2900000
chr17	2920000	3540000
chr17	3560000	3740000
chr17	3760000	4000000
chr17	4020000	4340000
chr17	4360000	4580000
chr17	4600000	4840000
chr17	4860000	5000000
chr17	5020000	5080000
chr17	5100000	5400000
chr17	5420000	6340000
chr17	6360000	6500000
chr17	6520000	6920000
chr17	6940000	7120000
chr17	7140000	7220000
chr17	7240000	7500000
chr17	7520000	7580000
chr17	7600000	8000000
chr17	8020000	8240000
chr17	8260000	8780000
chr17	8800000	9440000
chr17	9460000	9760000
chr17	9780000	10160000
chr17	10180000	10540000
chr17	10560000	10760000
chr17	10780000	11900000
chr17	11920000	12020000
chr17	12040000	12940000
chr17	12960000	13160000
chr17	13180000	13500000
chr17	13520000	14220000
chr17	14240000	15100000
chr17	15120000	15460000
chr17	15480000	15680000
chr17	15700000	15920000
chr17	15940000	16260000
chr17	16280000	16440000
chr17	16460000	16600000
chr17	16620000	16860000
chr17	16880000	17180000
chr17	17200000	17560000
chr17	17580000	18020000
chr17	18520000	18720000
chr17	19120000	19700000
chr17	19720000	20000000
chr17	20020000	20260000
chr17	20280000	20720000
chr17	20740000	20920000
chr17	20940000	21160000
chr17	21180000	21500000
chr17	25960000	26060000
chr17	26080000	26680000
chr17	26700000	26920000
chr17	26940000	27240000
chr17	27260000	27440000
chr17	27460000	27620000
chr17	27640000	27900000
chr17	27920000	28420000
chr17	28440000	28640000
chr17	28660000	29140000
chr17	29160000	29700000
chr17	29720000	29840000
chr17	29860000	30260000
chr17	30280000	30520000
chr17	30540000	30700000
chr17	30720000	31080000
chr17	31100000	31340000
chr17	31360000	32040000
chr17	32060000	32500000
chr17	32520000	32700000
chr17	32720000	33460000
chr17	33480000	33900000
chr17	33920000	34160000
chr17	34900000	35440000
chr17	35460000	35580000
chr17	35600000	35840000
chr17	35860000	35920000
chr17	35940000	36260000
chr17	36280000	36460000
chr17	36480000	36880000
chr17	36900000	37380000
chr17	37400000	37620000
chr17	37640000	38140000
chr17	38160000	38460000
chr17	38480000	38740000
chr17	38760000	39000000
chr17	39020000	39840000
chr17	39860000	40040000
chr17	40060000	40320000
chr17	40340000	40420000
chr17	40440000	40680000
chr17	40700000	41140000
chr17	41160000	41400000
chr17	41420000	41580000
chr17	41600000	41880000
chr17	41900000	42240000
chr17	42260000	42420000
chr17	42440000	42600000
chr17	42620000	42800000
chr17	42820000	42940000
chr17	42960000	43180000
chr17	43560000	44000000
chr17	44780000	45400000
chr17	45420000	45740000
chr17	45760000	45900000
chr17	45920000	46000000
chr17	46020000	46720000
chr17	46740000	46980000
chr17	47000000	47140000
chr17	47160000	47300000
chr17	47320000	47480000
chr17	47500000	47620000
chr17	47640000	47900000
chr17	47920000	48200000
chr17	48220000	48440000
chr17	48460000	48820000
