V1	V2	V3	V4	V5	V6	X0h1	X0h2	X24h1	X24h2	norm.0h1	norm.0h2	norm.24h1	norm.24h2	true.pval	bg.pval1	bg.pval2	total.count	logfc	label	diff2[, 20]	labelmerge
chr15	52830000	52840000	chr15	53010000	53020000	60	66	25	18	41.8568211416675	45.0667250771159	35.1642262731233	26.8648482438686	0.032669910521825	0.512005806857935	0.24067402905929	169	-0.486802433484757	Unchanged	Unchanged	UnchangedUnchanged
chr15	55500000	55510000	chr15	55720000	55730000	50	44	23	18	34.7746291226546	29.9028964430141	32.4325476129377	27.0063687884511	0.370889084985692	0.201596634850891	0.417938831702467	135	-0.121856670079435	Unchanged	Unchanged	UnchangedUnchanged
chr15	57110000	57120000	chr15	57600000	57610000	46	57	23	29	32.5650920619801	39.4190088917263	31.874639419854	42.7420383660735	0.459237812886573	0.0944564248624057	0.461353029258633	155	0.0518198320651036	Unchanged	Unchanged	UnchangedUnchanged
chr15	57440000	57450000	chr15	57590000	57600000	65	77	24	27	45.434528410966	52.8906584845534	33.5662808453964	40.2078513006488	0.0417849934752755	0.142927121038488	0.362390097451142	193	-0.414445979050638	Unchanged	Unchanged	UnchangedUnchanged
chr15	57860000	57870000	chr15	57910000	57920000	113	110	62	53	81.3846851074456	77.657582091198	84.4169979090914	76.5565285932384	0.47272778202347	0.295723604901427	0.513216593801536	338	0.0174132158490089	Unchanged	Unchanged	UnchangedUnchanged
chr15	57860000	57870000	chr15	57980000	57990000	58	66	32	22	40.8403871804622	45.598595941362	44.642632832238	32.4155554549861	0.275696816887909	0.483703293804261	0.142336443359883	178	-0.165733833030308	Unchanged	Unchanged	UnchangedUnchanged
chr15	57940000	57950000	chr15	58150000	58160000	53	46	23	20	36.9138423326852	31.397623451312	32.3764101089657	29.8866206247756	0.345368115596063	0.235175641139796	0.326989492650121	142	-0.133751945392894	Unchanged	Unchanged	UnchangedUnchanged
chr15	58160000	58170000	chr15	58350000	58360000	67	83	28	24	46.6744998395961	56.6262623846715	39.4804823304913	35.8131192312699	0.0272740127790469	0.210977270599483	0.134162556103022	202	-0.456251724216662	Unchanged	Unchanged	UnchangedUnchanged
chr15	58530000	58540000	chr15	59060000	59070000	44	37	15	15	31.2497542142545	25.6691213599525	20.6522878668481	22.1111402647234	0.105866660958192	0.296950877815591	0.220335350896281	111	-0.412529650484484	Unchanged	Unchanged	UnchangedUnchanged
chr15	59260000	59270000	chr15	59790000	59800000	108	111	68	69	76.7039421622611	77.0073640798576	93.6237049963782	101.711245217728	0.0171984376269833	0.41162432029141	0.419945664191082	356	0.345726819421462	Unchanged	Decreased	UnchangedDecreased
chr15	62690000	62700000	chr15	63030000	63040000	31	36	16	15	21.6325738845807	24.5393774045339	22.4754594766524	22.4489029129833	0.496614221260539	0.372479503637937	0.372743742667274	98	-0.0395186761740144	Unchanged	Unchanged	UnchangedUnchanged
chr15	63580000	63590000	chr15	63880000	63890000	78	73	30	28	54.2008246336401	49.8108833839585	42.1642833960007	42.0166949055441	0.0965201123790875	0.362471180983488	0.351921949077097	209	-0.305179752600173	Unchanged	Unchanged	UnchangedUnchanged
chr15	63760000	63770000	chr15	63860000	63870000	74	90	36	30	52.3194353066666	62.5406369831666	49.8607927865538	44.0872953752826	0.0951256100872647	0.256729350050004	0.125254238436947	230	-0.289941666534236	Unchanged	Unchanged	UnchangedUnchanged
chr15	63910000	63920000	chr15	64360000	64370000	51	64	25	18	35.9720409445805	44.0493235473645	34.7293717060241	26.6907891702729	0.081862231872497	0.334310827223681	0.101165821645373	158	-0.381672938011725	Unchanged	Unchanged	UnchangedUnchanged
chr15	63920000	63930000	chr15	64000000	64010000	46	53	19	15	32.7995434878449	37.0588026154387	26.1218501692227	21.8834325673561	0.0341379344690441	0.416058629128553	0.249008747858116	133	-0.541239311521714	Unchanged	Decreased	UnchangedDecreased
chr15	64490000	64500000	chr15	64970000	64980000	39	40	24	15	27.5741160220083	27.6216057085498	33.1926741162532	22.2143871737102	0.513065201187762	0.27150490989706	0.267630792957577	118	0.0055134038592607	Unchanged	Decreased	UnchangedDecreased
chr15	65020000	65030000	chr15	65300000	65310000	47	46	12	18	32.6552862963893	31.3010482941575	16.9883057273701	26.8934794472519	0.0388450485378766	0.352741544009366	0.23714940406747	123	-0.543465040852165	Unchanged	Unchanged	UnchangedUnchanged
chr15	65130000	65140000	chr15	65280000	65290000	61	54	21	19	42.6385574318296	37.0921501060505	29.3704957397218	28.2944138782344	0.044405230701584	0.277927792903305	0.300967847911404	155	-0.46744179796624	Unchanged	Unchanged	UnchangedUnchanged
chr15	65330000	65340000	chr15	65580000	65590000	82	93	37	35	56.9876720902641	63.3521794189934	52.3485058491011	52.2540314538963	0.174546252555904	0.295293433807038	0.301248930334942	247	-0.202196634798466	Unchanged	Unchanged	UnchangedUnchanged
chr15	65480000	65490000	chr15	65680000	65690000	71	67	33	29	49.470456731076	45.7940313327498	46.4316132368134	43.2789304035833	0.382136368937545	0.325440412523049	0.437984343881179	200	-0.0866609635778735	Unchanged	Decreased	UnchangedDecreased
chr15	66150000	66160000	chr15	66580000	66590000	51	43	20	18	35.8917073479349	29.6441898330065	27.8330094218852	26.6592091692048	0.195715798013993	0.227845192639881	0.263718763030078	132	-0.266235127151584	Unchanged	Decreased	UnchangedDecreased
chr15	66910000	66920000	chr15	66980000	66990000	96	80	43	35	68.7085407748125	56.0944471543995	58.9113389173533	50.9059128118769	0.197997207036463	0.0817706865834082	0.23964883448863	254	-0.184547762249259	Unchanged	Unchanged	UnchangedUnchanged
chr15	67260000	67270000	chr15	67320000	67330000	130	128	42	49	93.2387111065964	90.0489789569763	57.4165847582381	71.0372730975186	0.00157228435207693	0.390422718749222	0.232038653913602	349	-0.512859675733093	Unchanged	Unchanged	UnchangedUnchanged
chr15	67750000	67760000	chr15	68110000	68120000	87	79	20	44	60.579436355873	54.1737218222579	28.0502451543556	65.7019793207474	0.0810864750179081	0.143618951274983	0.0113485689675002	230	-0.291609032218369	Unchanged	Unchanged	UnchangedUnchanged
chr15	68150000	68160000	chr15	68460000	68470000	125	91	44	42	86.9599111876992	61.9662416460687	62.0230144938831	62.8964680090582	0.0947616797756842	0.0242519076062687	0.018756572649943	302	-0.253598629082093	Unchanged	Decreased	UnchangedDecreased
chr15	68360000	68370000	chr15	68420000	68430000	85	89	31	32	60.9637726466207	62.6121806810226	42.3789077977471	46.3916885534815	0.0127037972350619	0.377283032077407	0.503649221384455	237	-0.477244241935778	Unchanged	Increased	UnchangedIncreased
chr15	68590000	68600000	chr15	68960000	68970000	60	59	24	26	42.0197565772009	40.3352635636259	33.6119596528305	38.7753375238327	0.244935054997159	0.489477657723798	0.347392882249569	169	-0.186120046040635	Unchanged	Unchanged	UnchangedUnchanged
chr15	68590000	68600000	chr15	69180000	69190000	36	21	10	18	25.6848631607623	14.7334852848913	13.7255638640951	26.1987973592745	0.517742407026204	0.27038428967049	0.00556009091092061	85	-0.0177410470628993	Unchanged	Unchanged	UnchangedUnchanged
chr15	69020000	69030000	chr15	69160000	69170000	122	121	46	43	85.5448033611129	83.1927855383549	64.3867410526799	63.722931406045	0.0139732146017431	0.453750069594776	0.450050848066241	332	-0.397401986713599	Unchanged	Unchanged	UnchangedUnchanged
chr15	69770000	69780000	chr15	70770000	70780000	91	83	37	46	67.2215122822075	59.5704613381531	49.4273121701979	64.9490501358084	0.233984835024604	0.498855091623562	0.096286584690684	257	-0.148674493626979	Unchanged	Unchanged	UnchangedUnchanged
chr15	69770000	69780000	chr15	70370000	70380000	55	41	25	21	39.2527675191708	28.6470225369526	34.2506859318828	30.7387925739857	0.449786224361013	0.0837043707435895	0.16579685257158	142	-0.0632009422798307	Unchanged	Unchanged	UnchangedUnchanged
chr15	69890000	69900000	chr15	70260000	70270000	88	81	17	29	61.6289763132279	55.3755313331135	23.8084714207549	43.2494149304288	0.00024693913486608	0.38115763317015	0.0672309134355497	215	-0.803085195741364	Decreased	Unchanged	DecreasedUnchanged
chr15	69890000	69900000	chr15	70120000	70130000	46	44	10	11	31.9999724686363	29.9291310980584	14.0961553127495	16.4914485374801	0.00136178789382848	0.509598815861288	0.353955191287133	111	-1.01767046846052	Decreased	Unchanged	DecreasedUnchanged
chr15	69920000	69930000	chr15	69990000	70000000	87	89	39	27	62.2671150771738	62.4050724592694	53.4312143669018	39.2702755977336	0.0235745513032417	0.298339895433335	0.28307492079663	242	-0.427475225625437	Unchanged	Unchanged	UnchangedUnchanged
chr15	70040000	70050000	chr15	70370000	70380000	65	57	24	21	45.2849314348008	38.9905435423529	33.68372858294	31.3968143897401	0.0802519734970981	0.235175256297318	0.300935288454927	167	-0.372886565679565	Unchanged	Unchanged	UnchangedUnchanged
chr15	70250000	70260000	chr15	70770000	70780000	44	58	15	16	31.2719333511149	40.2298067519843	20.6769230743529	23.5452508368912	0.00947469633694094	0.106620758729616	0.205599747295941	133	-0.693208404358834	Unchanged	Unchanged	UnchangedUnchanged
chr15	70400000	70410000	chr15	70600000	70610000	71	71	18	29	49.470456731076	48.5280033526154	25.3263344928073	43.2789304035833	0.0163646510560938	0.221143337961405	0.171651216592917	189	-0.514439783596407	Unchanged	Decreased	UnchangedDecreased
chr15	71740000	71750000	chr15	72080000	72090000	91	70	36	34	63.5020717257047	47.7154560643714	50.5697838224679	50.8841799360954	0.289520392522508	0.0787370753516542	0.0720568201913067	231	-0.13255894190967	Unchanged	Unchanged	UnchangedUnchanged
chr15	72100000	72110000	chr15	72440000	72450000	125	150	46	43	87.2281205023416	102.247405852224	64.6169459953757	64.3535216838853	0.000701813875009767	0.126312331879783	0.14252377770231	364	-0.554970766689047	Unchanged	Unchanged	UnchangedUnchanged
chr15	72620000	72630000	chr15	72940000	72950000	3	8	4	5	2.08915928703858	5.45755074356246	5.63011935030577	7.47746346555267	0.162044762479317	0.128931923137424	0.276448827140722	20	0.796481913765883	Unchanged	Unchanged	UnchangedUnchanged
chr15	72900000	72910000	chr15	72950000	72960000	36	31	16	7	25.9278642820181	21.8853185893376	21.7850317184752	10.1112396255221	0.0611182913575261	0.0901736575734226	0.437129814794133	90	-0.584020663899188	Unchanged	Unchanged	UnchangedUnchanged
chr15	73060000	73070000	chr15	73540000	73550000	32	49	20	12	22.6249157103657	33.8364669929735	27.6605617635444	17.7715097389681	0.179694794648156	0.215516935180888	0.0196285851788436	113	-0.313553372465003	Unchanged	Unchanged	UnchangedUnchanged
chr15	74660000	74670000	chr15	74900000	74910000	88	73	24	34	61.1274042141216	49.6865362679883	33.7864699844371	51.0832118717143	0.0417834741873562	0.413810725311357	0.0300752758272164	219	-0.384818210522623	Unchanged	Unchanged	UnchangedUnchanged
chr15	74670000	74680000	chr15	75050000	75060000	35	41	26	20	24.5596540783344	28.0953901519587	36.3959247279588	29.7129090536036	0.128577284867339	0.528787007792491	0.211714177235065	122	0.328271319803581	Unchanged	Unchanged	UnchangedUnchanged
chr15	74920000	74930000	chr15	75240000	75250000	94	108	52	56	65.4603243272089	73.6769350380932	73.191551553975	83.7475908141899	0.17654232423788	0.1551616908618	0.414454415500727	310	0.173696412545131	Unchanged	Decreased	UnchangedDecreased
chr15	76010000	76020000	chr15	76080000	76090000	101	109	24	32	72.287110606834	76.4286842478693	32.8807473027088	46.5425488565731	6.18128354015744e-06	0.165708867012261	0.415548761297842	266	-0.904923741002441	Decreased	Unchanged	DecreasedUnchanged
chr15	76000000	76010000	chr15	76410000	76420000	31	38	7	8	21.802439582389	26.1127915030433	9.73808447359458	11.8987512951754	0.00192536667906983	0.214274276285212	0.354490107105732	84	-1.14699479565277	Decreased	Decreased	DecreasedDecreased
chr15	76100000	76110000	chr15	76430000	76440000	100	87	40	32	69.6691252843089	59.5118822488544	56.1395476382333	47.8427647843658	0.0683773938574828	0.119288969957829	0.304061660044682	259	-0.313055833297253	Unchanged	Decreased	UnchangedDecreased
chr15	76230000	76240000	chr15	76420000	76430000	56	51	19	24	39.0115222539908	34.7944503809427	26.7903272956905	35.8131192312699	0.199965048739715	0.522495681722046	0.175317426404421	150	-0.237495484407375	Unchanged	Unchanged	UnchangedUnchanged
chr15	76490000	76500000	chr15	77130000	77140000	63	82	25	38	45.1711934701726	57.6592135671361	34.0480599386875	55.3420645369964	0.17998963514874	0.0131693599491305	0.463839405872959	208	-0.202079572583467	Unchanged	Decreased	UnchangedDecreased
chr15	76530000	76540000	chr15	76600000	76610000	76	79	33	17	54.3942614467266	55.3932665649695	45.2110275412246	24.7257290800545	0.00317621433709799	0.213975045846789	0.154689069904319	205	-0.650591375404986	Decreased	Unchanged	DecreasedUnchanged
chr15	77310000	77320000	chr15	77830000	77840000	83	64	12	20	58.9902379123304	44.3915108987413	16.5415384594823	29.4315635461141	4.37977593414197e-06	0.238227937226991	0.0139254297955342	179	-1.16911959283287	Decreased	Decreased	DecreasedDecreased
chr15	78260000	78270000	chr15	78530000	78540000	90	77	31	37	62.5552769098081	52.3318231900152	43.7163680769282	55.542159630593	0.16701404285147	0.361525610697973	0.074226072173399	235	-0.210953856004229	Unchanged	Unchanged	UnchangedUnchanged
chr15	78590000	78600000	chr15	79010000	79020000	45	55	31	30	31.566767041292	37.8226998145902	43.272454496476	44.5516702824987	0.0879024406498109	0.250416519482315	0.282697594830652	161	0.339900612187044	Unchanged	Decreased	UnchangedDecreased
chr15	78600000	78610000	chr15	78870000	78880000	48	54	17	17	33.3628143518976	36.7002396397509	23.9734921712187	25.5193706410833	0.0442563266505454	0.323973235950481	0.411995753514856	136	-0.501433381086532	Unchanged	Unchanged	UnchangedUnchanged
chr15	78730000	78740000	chr15	79010000	79020000	33	30	14	12	22.928179740018	20.4137271483636	19.8196900152651	17.928986298168	0.32265133661397	0.341346750123649	0.440857513196969	89	-0.19933657212712	Unchanged	Unchanged	UnchangedUnchanged
chr15	79080000	79090000	chr15	79130000	79140000	119	127	48	42	85.7059958211153	89.6592084143831	65.3550951554256	60.6674377531324	0.00376343206030523	0.453885418913295	0.342728503632813	336	-0.47668080669356	Unchanged	Unchanged	UnchangedUnchanged
chr15	79200000	79210000	chr15	79470000	79480000	53	48	19	22	36.8381075135536	32.6224352353341	26.7939030148915	33.0250678884607	0.233731936109269	0.478002461266365	0.212492810837486	142	-0.215590592412133	Unchanged	Decreased	UnchangedDecreased
chr15	80350000	80360000	chr15	80440000	80450000	65	48	17	20	46.1402854753822	33.4764518947111	23.4551543328899	29.2802996699628	0.0156044670027643	0.155404632178574	0.0404721148089271	150	-0.594298541406443	Unchanged	Unchanged	UnchangedUnchanged
chr15	80760000	80770000	chr15	80850000	80860000	69	107	32	34	48.9796876584827	74.6245906819602	44.1508787442634	49.7765094389368	0.029590136422563	0.00504914217441204	0.0222864267745113	242	-0.396110882221964	Unchanged	Unchanged	UnchangedUnchanged
chr15	80860000	80870000	chr15	81250000	81260000	101	94	34	39	70.7605423668539	64.4738304406988	47.4362348275306	58.1711855996051	0.0374580849120671	0.49967505129545	0.166813105196729	268	-0.356750682934201	Unchanged	Decreased	UnchangedDecreased
chr15	81400000	81410000	chr15	81690000	81700000	36	52	27	27	25.0449033086982	35.482465581193	37.9290165632482	40.488215970762	0.0826296288297409	0.0957290807103161	0.145569220584436	142	0.373583088996983	Unchanged	Unchanged	UnchangedUnchanged
chr15	81730000	81740000	chr15	82470000	82480000	22	26	14	15	15.9160793085393	18.4347413996182	18.8931813625067	21.6689109939308	0.280169780559419	0.309088750860817	0.473100516396546	77	0.239787506038143	Unchanged	Unchanged	UnchangedUnchanged
chr15	81760000	81770000	chr15	82100000	82110000	42	40	20	21	29.3086484887868	27.2659748939265	28.0943243458155	31.4284640781766	0.431277017839273	0.510044114642025	0.351231043859133	123	0.073287037489482	Unchanged	Unchanged	UnchangedUnchanged
chr15	83210000	83220000	chr15	83350000	83360000	48	39	12	18	33.6569718142084	26.8142036032714	16.7965411441774	26.6747154722979	0.0655565783750447	0.438019796697695	0.0711583454130017	117	-0.476185821894397	Unchanged	Unchanged	UnchangedUnchanged
chr15	83210000	83220000	chr15	83470000	83480000	15	19	10	11	10.4078436394042	12.9728218400818	14.1234608897055	16.4399768122909	0.206556972805007	0.285759501236257	0.436086982169789	55	0.386490829758451	Unchanged	Unchanged	UnchangedUnchanged
chr15	83730000	83740000	chr15	83870000	83880000	40	52	21	20	28.0474765118403	35.7522714710286	29.3939470023104	29.6385727469977	0.375157842426354	0.184690641662353	0.195756299855325	133	-0.112040801949395	Unchanged	Decreased	UnchangedDecreased
chr15	83920000	83930000	chr15	84090000	84100000	92	83	42	30	64.1031111895501	56.7659720549188	59.1259826287564	44.7188787872648	0.162386608415646	0.109954188165746	0.504032467700285	247	-0.219015440283829	Unchanged	Unchanged	UnchangedUnchanged
chr15	85140000	85150000	chr15	85460000	85470000	74	85	30	18	51.5325957469517	57.9864766503512	42.2258951272933	26.9188684759896	0.00277864832404844	0.515988712285593	0.0986922791233488	207	-0.66349022844806	Decreased	Unchanged	DecreasedUnchanged
chr15	85510000	85520000	chr15	85590000	85600000	82	82	33	33	58.4687514348539	57.3362606503014	45.3695292412816	48.1435516481834	0.0787615996819328	0.50602355879042	0.427383040324365	230	-0.308457602344193	Unchanged	Unchanged	UnchangedUnchanged
chr15	85860000	85870000	chr15	86240000	86250000	52	48	17	21	36.4886289163826	32.8921640803419	23.79733539905	31.1985545062837	0.124458087460086	0.526178135308799	0.210830160684261	138	-0.335212526727794	Unchanged	Unchanged	UnchangedUnchanged
chr15	86030000	86040000	chr15	86220000	86230000	44	65	27	26	30.6519103424213	44.3458681325741	38.0704651044023	38.7975458338757	0.476077014948097	0.0642724731424854	0.0742025597370156	162	0.0355354754318541	Unchanged	Decreased	UnchangedDecreased
chr15	86430000	86440000	chr15	86520000	86530000	36	37	13	15	25.554619647904	25.8047650021731	17.936294489857	21.9602247524721	0.147153235169257	0.405830777746562	0.437063541440926	101	-0.364365032744725	Unchanged	Unchanged	UnchangedUnchanged
chr15	88790000	88800000	chr15	88980000	88990000	57	47	9	22	39.7081565799549	32.0654738804766	12.6901550348008	32.8286926286641	0.0118393964888177	0.422334038680947	0.01854799031434	135	-0.656989861660762	Unchanged	Unchanged	UnchangedUnchanged
chr15	89020000	89030000	chr15	89150000	89160000	103	116	44	50	72.3500940939466	80.0555171348066	61.2910953347858	74.0440464336788	0.176226895546621	0.138074079270794	0.477303489075666	313	-0.171379515530273	Unchanged	Unchanged	UnchangedUnchanged
chr15	89790000	89800000	chr15	89840000	89850000	135	128	73	61	97.2294910575678	90.365186433394	99.3942072155431	88.1122310224065	0.512591896201212	0.201370691364595	0.488241171672452	397	-0.000678762764185767	Unchanged	Unchanged	UnchangedUnchanged
chr15	89900000	89910000	chr15	89980000	89990000	158	124	53	47	112.659301545206	86.7036136663094	72.8662136299371	68.5680887110491	0.00162610310706497	0.0267220599403288	0.0443482185253365	382	-0.495265007368677	Unchanged	Unchanged	UnchangedUnchanged
chr15	89900000	89910000	chr15	90100000	90110000	44	63	16	22	30.6577478333429	43.0600593128841	22.5122973269398	32.8322920303046	0.0685575652933341	0.0210534731999991	0.210844893862562	145	-0.413570874366635	Unchanged	Unchanged	UnchangedUnchanged
chr15	90030000	90040000	chr15	90100000	90110000	131	134	64	49	93.7585295989629	93.9581989836191	87.6819928072235	71.2682779366276	0.0797716646526628	0.307063913098292	0.292130066106164	378	-0.2399817493966	Unchanged	Unchanged	UnchangedUnchanged
chr15	90290000	90300000	chr15	90770000	90780000	55	46	29	27	38.8865738771911	31.7648465648323	40.1078145571393	39.9858969126783	0.247932903816308	0.224648898497965	0.236081340998335	157	0.180970408239185	Unchanged	Unchanged	UnchangedUnchanged
chr15	90840000	90850000	chr15	91440000	91450000	50	43	15	12	35.6843341083371	30.0444382704625	20.5504115591297	17.5650243279918	0.00664153590036459	0.218214737344809	0.318388863659644	120	-0.786149665148403	Unchanged	Unchanged	UnchangedUnchanged
chr15	91500000	91510000	chr15	91560000	91570000	125	108	51	41	89.6526068332657	75.9788259949487	69.7201386350034	59.4393509591482	0.0249501618795385	0.0836788642047571	0.265616024759514	325	-0.358822842435409	Unchanged	Decreased	UnchangedDecreased
chr15	91600000	91610000	chr15	91800000	91810000	89	82	42	44	62.0122626628981	56.046426407246	59.094780483217	65.6645840606092	0.36326832479239	0.42014607894979	0.224861123243696	257	0.0796438823156599	Unchanged	Decreased	UnchangedDecreased
chr15	93330000	93340000	chr15	93550000	93560000	68	67	22	22	47.2934956068102	45.5339559473169	31.0224368471578	33.0077840747736	0.0172863014645421	0.511293772181177	0.405768184610126	179	-0.535798524197983	Unchanged	Unchanged	UnchangedUnchanged
chr15	98850000	98860000	chr15	98960000	98970000	74	86	26	24	52.2089957780778	59.6309880152667	36.0907061729494	35.3428881178344	0.00268559720171055	0.249144954840665	0.250892296421718	210	-0.646761437085457	Decreased	Unchanged	DecreasedUnchanged
chr15	99060000	99070000	chr15	99430000	99440000	34	45	23	22	23.8111953937472	30.764184073952	32.2114613339626	32.8099009817046	0.201421944770475	0.20309213715418	0.216672227824798	124	0.252663526983033	Unchanged	Unchanged	UnchangedUnchanged
chr15	99190000	99200000	chr15	99590000	99600000	31	46	8	16	21.6948156774739	31.6403343588474	11.1864725316967	23.7705541162147	0.0358136681665945	0.0126673364090291	0.330417804557686	101	-0.609504162985842	Unchanged	Unchanged	UnchangedUnchanged
chr15	99410000	99420000	chr15	99600000	99610000	43	56	20	22	29.9552760164572	38.2056710065254	28.2003445217795	32.8286926286641	0.301196193839467	0.114356448222961	0.258043665635475	141	-0.159449551074819	Unchanged	Unchanged	UnchangedUnchanged
chr15	99650000	99660000	chr15	99750000	99760000	87	99	47	37	61.5106874551351	68.7947006814832	65.0960350268896	54.3743309628485	0.282884666003697	0.449858911161432	0.153269828078781	270	-0.12524393118666	Unchanged	Unchanged	UnchangedUnchanged
chr15	99820000	99830000	chr15	100250000	100260000	93	87	43	34	65.4495839874107	59.9777794295713	59.8409702570532	50.3562839862758	0.194941410077054	0.205716760776382	0.48997400681883	257	-0.186763845841209	Unchanged	Decreased	UnchangedDecreased
chr15	99840000	99850000	chr15	100120000	100130000	21	27	8	10	14.5906598345569	18.3723544335272	11.3255371515801	14.94082191514	0.241610264485232	0.191018015764233	0.404920598534794	66	-0.327631940326727	Unchanged	Unchanged	UnchangedUnchanged
chr15	99960000	99970000	chr15	100240000	100250000	58	57	17	27	40.2980128763953	38.7860815818908	24.0667664471076	40.3402191708779	0.132296122822319	0.256524138224583	0.160725668735016	159	-0.296170393990511	Unchanged	Unchanged	UnchangedUnchanged
chr15	101190000	101200000	chr15	101410000	101420000	89	71	38	36	61.8988398383251	48.2524010785	53.5842090996362	54.0127375769022	0.468422958649175	0.1131463366096	0.105096420610833	234	-0.0338486094002526	Unchanged	Unchanged	UnchangedUnchanged
chr15	101850000	101860000	chr15	102170000	102180000	65	68	14	31	45.2651178858359	46.3891813202809	19.7054177260702	46.3602734864266	0.0268915333246178	0.0718786305262497	0.115467079964606	178	-0.472301298919446	Unchanged	Unchanged	UnchangedUnchanged
chr15	102260000	102270000	chr15	102400000	102410000	18	21	7	7	12.6213644303281	14.4384173248385	9.79798233410346	10.3735004614492	0.212439445111913	0.384482648757279	0.437251035356654	53	-0.423833063980033	Unchanged	Unchanged	UnchangedUnchanged
chr15	23100000	23110000	chr15	23220000	23230000	24	24	17	25	16.8994705574326	16.5813076150407	23.7163986921264	36.8358584715751	0.00411028739205294	0.223095389646366	0.188520268778387	90	0.85484767932258	Unchanged	Unchanged	UnchangedUnchanged
chr15	29110000	29120000	chr15	29190000	29200000	1	1	0	1	0.713033554083585	0.699222690857334	0	1.45889550449041	0.702970586014605	0.497489772044416	0.487703515963437	3	0.0468746716010703	Unchanged	Unchanged	UnchangedUnchanged
chr15	31090000	31100000	chr15	31160000	31170000	31	39	30	23	22.1871329585332	27.3460429877697	41.100934128386	33.4524569906619	0.0159919893001633	0.485986153522184	0.140931637288605	123	0.589878850086987	Unchanged	Unchanged	UnchangedUnchanged
chr15	31260000	31270000	chr15	31410000	31420000	52	62	40	33	36.3476227287728	42.587283455095	55.943801408994	49.1429293674597	0.0338269940121269	0.418864737693975	0.170998231858169	187	0.412845185211136	Unchanged	Unchanged	UnchangedUnchanged
chr15	38760000	38770000	chr15	38970000	38980000	70	66	36	40	48.7541313827918	45.0487640823172	50.676120170555	59.7732412495512	0.146119743407137	0.511226681188974	0.235541337112163	212	0.235680716560143	Unchanged	Unchanged	UnchangedUnchanged
chr15	40090000	40100000	chr15	40260000	40270000	49	47	22	33	34.1418744379125	32.1445865853155	30.970752805539	49.1907666659912	0.158265421735524	0.246082008286534	0.121484156682635	151	0.274195624574874	Unchanged	Unchanged	UnchangedUnchanged
chr15	40340000	40350000	chr15	40460000	40470000	77	94	35	39	54.2191347050964	64.9434548255762	48.8278796602603	57.4639392156572	0.219835149826965	0.0937609493022057	0.299325607582484	245	-0.164900821310078	Unchanged	Unchanged	UnchangedUnchanged
chr15	40330000	40340000	chr15	40560000	40570000	74	75	31	30	51.4782165799801	51.0155643716905	43.6980814695235	44.9766778294912	0.189334701383711	0.514325587712321	0.481176408123823	210	-0.208940959321453	Unchanged	Decreased	UnchangedDecreased
chr15	44420000	44430000	chr15	44470000	44480000	97	100	43	60	69.8611898709931	70.5978019010891	58.5472727434021	86.6677682187605	0.431875805267077	0.124056387175577	0.149669395853449	300	0.0480419068147907	Unchanged	Unchanged	UnchangedUnchanged
chr15	50200000	50210000	chr15	50290000	50300000	44	55	42	29	31.2334240141049	38.3584344626898	57.9480283518456	42.4564345214461	0.011320518977244	0.489809535110302	0.0592758755588282	170	0.528832956245688	Unchanged	Unchanged	UnchangedUnchanged
chr15	50350000	50360000	chr15	50410000	50420000	69	80	42	48	49.4882389719627	56.2806118481102	57.4165847582381	69.5875328302223	0.101369028279173	0.138283358516428	0.497205073013597	239	0.263960458376949	Unchanged	Unchanged	UnchangedUnchanged
chr15	55810000	55820000	chr15	55910000	55920000	36	53	34	32	25.4526982572973	36.8294862234203	47.0907487428563	47.0264484003014	0.00767297300342407	0.120187774376987	0.105129186840799	155	0.595638810744418	Unchanged	Unchanged	UnchangedUnchanged
chr15	57860000	57870000	chr15	58010000	58020000	51	49	30	28	35.6486299839887	33.6576917628976	41.9578510567455	41.6970309784506	0.145042840299126	0.426746596954546	0.451092914923307	158	0.271462784120403	Unchanged	Unchanged	UnchangedUnchanged
chr15	58560000	58570000	chr15	59050000	59060000	51	35	20	25	36.1047759817605	24.204654582639	27.7170777563948	36.8465847983392	0.391222173389177	0.198324779956976	0.0252647904211294	131	0.0983388083770331	Unchanged	Unchanged	UnchangedUnchanged
chr15	59670000	59680000	chr15	59750000	59760000	55	92	57	38	39.2168454745972	64.3284875588747	78.3655505076682	55.4380291706355	0.0295328027269067	0.126110166184573	0.000490990994658207	242	0.369854182978751	Unchanged	Decreased	UnchangedDecreased
chr15	63790000	63800000	chr15	63870000	63880000	59	82	29	33	42.0689796909315	57.3362606503014	39.8701923635505	48.1435516481834	0.226860033194863	0.0304461493800636	0.151524060607139	203	-0.17559307919378	Unchanged	Decreased	UnchangedDecreased
chr15	63920000	63930000	chr15	63970000	63980000	71	73	40	41	51.1355101117579	51.536395387795	54.462579296188	59.2229749494863	0.255100940074111	0.427213218660931	0.453949038273354	225	0.147007480455405	Unchanged	Unchanged	UnchangedUnchanged
chr15	65030000	65040000	chr15	65270000	65280000	38	39	22	27	26.3959245470071	26.544861841802	30.9709308190674	40.5660800157731	0.0641843659947168	0.313835761581173	0.321935882061802	126	0.434310211800369	Unchanged	Unchanged	UnchangedUnchanged
chr15	68180000	68190000	chr15	68330000	68340000	85	94	49	64	59.4143833066478	64.567816851273	68.5311567260176	95.3074993793158	0.0141328916173333	0.0778838581739565	0.285186926180729	292	0.40214277568381	Unchanged	Unchanged	UnchangedUnchanged
